match_id,season,competition,player,position_id,position,from_time,to_time,from_period,to_period,start_reason,end_reason
3749631,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
16136,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749631,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16136,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749296,2003/2004,Premier League,Shaka Hislop,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749631,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,,1,,Starting XI,Final Whistle
303470,2019/2020,La Liga,Federico Santiago Valverde Dipetta,12,Right Midfield,00:00,85:31,1,2,Starting XI,Substitution - Off (Tactical)
16136,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
3749631,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16136,2018/2019,La Liga,Ivan Rakitić,15,Left Center Midfield,63:28,63:29,2,2,Substitution - On (Tactical),Tactical Shift
303615,2019/2020,La Liga,Bernardo José Espinosa Zúñiga,3,Right Center Back,67:02,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Leandro Daniel Cabrera Sasía,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,David López Silva,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Diego López Rodríguez,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Marc Roca Junqué,15,Left Center Midfield,00:00,85:03,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Dídac Vilá Rosselló,6,Left Back,67:02,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Dídac Vilá Rosselló,8,Left Wing Back,00:00,67:02,1,2,Starting XI,Tactical Shift
303615,2019/2020,La Liga,Fernando Calero Villa,3,Right Center Back,00:00,65:19,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Adrián Embarba Blázquez,13,Right Center Midfield,53:30,67:02,2,2,Tactical Shift,Tactical Shift
303615,2019/2020,La Liga,Adrián Embarba Blázquez,22,Right Center Forward,00:00,53:30,1,2,Starting XI,Tactical Shift
303615,2019/2020,La Liga,Adrián Embarba Blázquez,19,Center Attacking Midfield,67:02,73:52,2,2,Tactical Shift,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Raúl de Tomás Gómez,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Lei Wu,15,Left Center Midfield,85:03,,2,,Substitution - On (Tactical),Final Whistle
303615,2019/2020,La Liga,Víctor Campuzano Bonilla,19,Center Attacking Midfield,73:52,,2,,Substitution - On (Tactical),Final Whistle
303615,2019/2020,La Liga,Pol Lozano Vizuete,13,Right Center Midfield,00:00,53:30,1,2,Starting XI,Tactical Shift
303615,2019/2020,La Liga,Pol Lozano Vizuete,22,Right Center Forward,53:30,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Víctor Gómez Perea,7,Right Wing Back,00:00,67:02,1,2,Starting XI,Tactical Shift
303615,2019/2020,La Liga,Víctor Gómez Perea,2,Right Back,67:02,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Martin Braithwaite Christensen,24,Left Center Forward,81:40,,2,,Substitution - On (Tactical),Final Whistle
303615,2019/2020,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Samuel Yves Umtiti,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,José Ángel Gómez Campaña,16,Left Midfield,64:56,87:03,2,2,Tactical Shift,Substitution - Off (Tactical)
3749631,2003/2004,Premier League,Gaël Clichy,22,Right Center Forward,73:38,,2,,Substitution - On (Tactical),Final Whistle
303504,2019/2020,La Liga,José Ángel Gómez Campaña,12,Right Midfield,00:00,64:56,1,2,Starting XI,Tactical Shift
15998,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
3749631,2003/2004,Premier League,José Antonio Reyes Calderón,22,Right Center Forward,00:00,73:38,1,2,Starting XI,Substitution - Off (Tactical)
303504,2019/2020,La Liga,Enis Bardhi,16,Left Midfield,00:00,61:26,1,2,Starting XI,Substitution - Off (Tactical)
15998,2018/2019,La Liga,Thomas Vermaelen,6,Left Back,00:00,70:01,1,2,Starting XI,Substitution - Off (Tactical)
3749631,2003/2004,Premier League,Ray Parlour,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Nemanja Radoja,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Sergi Roberto Carnicer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Erick Cathriel Cabaco Almada,12,Right Midfield,91:06,,2,,Tactical Shift,Final Whistle
303504,2019/2020,La Liga,Erick Cathriel Cabaco Almada,16,Left Midfield,87:03,91:06,2,2,Substitution - On (Tactical),Tactical Shift
3749631,2003/2004,Premier League,Kolo Habib Touré,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Munir El Haddadi Mohamed,23,Center Forward,00:00,60:06,1,2,Starting XI,Substitution - Off (Tactical)
3749631,2003/2004,Premier League,Gilberto Aparecido da Silva,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Gonzalo Julián Melero Manzanares,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749631,2003/2004,Premier League,Laureano Bisan-Etame Mayer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Jorge Miramón Santagertrudis,2,Right Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749117,2003/2004,Premier League,Wayne Mark Rooney,21,Left Wing,00:00,69:55,1,2,Starting XI,Tactical Shift
303504,2019/2020,La Liga,Nikola Vukčević,16,Left Midfield,91:06,,2,,Tactical Shift,Final Whistle
303504,2019/2020,La Liga,Nikola Vukčević,22,Right Center Forward,81:51,91:06,2,2,Substitution - On (Tactical),Tactical Shift
16196,2018/2019,La Liga,Philippe Coutinho Correia,21,Left Wing,77:58,,2,,Substitution - On (Tactical),Final Whistle
15998,2018/2019,La Liga,Allan Romeo Nyom,17,Right Wing,84:18,,2,,Substitution - On (Tactical),Final Whistle
16196,2018/2019,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,91:21,1,2,Starting XI,Substitution - Off (Tactical)
303504,2019/2020,La Liga,Borja Mayoral Moya,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Aitor Fernández Abarisketa,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Youssef En-Nesyri,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
303504,2019/2020,La Liga,Carlos Clerc Martínez,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Unai Bustinza Martínez,4,Center Back,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Ivan Rakitić,15,Left Center Midfield,74:49,,2,,Tactical Shift,Final Whistle
16196,2018/2019,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,74:49,1,2,Starting XI,Tactical Shift
3773656,2020/2021,La Liga,Thomas Lemar,24,Left Center Forward,83:32,,2,,Tactical Shift,Final Whistle
16196,2018/2019,La Liga,Ousmane Dembélé,21,Left Wing,00:00,77:58,1,2,Starting XI,Substitution - Off (Tactical)
15998,2018/2019,La Liga,Raúl García Carnero,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773656,2020/2021,La Liga,Kieran Trippier,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Nabil El Zhar,17,Right Wing,00:00,84:18,1,2,Starting XI,Substitution - Off (Tactical)
16196,2018/2019,La Liga,Nélson Cabral Semedo,2,Right Back,91:24,,2,,Tactical Shift,Final Whistle
16196,2018/2019,La Liga,Nélson Cabral Semedo,10,Center Defensive Midfield,91:21,91:24,2,2,Substitution - On (Tactical),Tactical Shift
3773656,2020/2021,La Liga,Diego da Silva Costa,13,Right Center Midfield,72:34,83:32,2,2,Substitution - On (Tactical),Tactical Shift
3773656,2020/2021,La Liga,Diego da Silva Costa,22,Right Center Forward,83:32,,2,,Tactical Shift,Final Whistle
15998,2018/2019,La Liga,Iván Cuéllar Sacristán,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Sergi Roberto Carnicer,13,Right Center Midfield,91:24,,2,,Tactical Shift,Final Whistle
16196,2018/2019,La Liga,Sergi Roberto Carnicer,2,Right Back,00:00,91:24,1,2,Starting XI,Tactical Shift
15998,2018/2019,La Liga,Sabin Merino Zuloaga,13,Right Center Midfield,81:11,,2,,Substitution - On (Injury),Final Whistle
16196,2018/2019,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773656,2020/2021,La Liga,Jorge Resurrección Merodio,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Mikel Vesga Arruti,13,Right Center Midfield,00:00,81:11,1,2,Starting XI,Substitution - Off (Injury)
16196,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,13,Right Center Midfield,74:49,91:24,2,2,Tactical Shift,Tactical Shift
16196,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,15,Left Center Midfield,70:19,74:49,2,2,Substitution - On (Tactical),Tactical Shift
16196,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,10,Center Defensive Midfield,91:24,,2,,Tactical Shift,Final Whistle
3773656,2020/2021,La Liga,José María Giménez de Vargas,4,Center Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Juan Francisco Moreno Fuertes,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle
16196,2018/2019,La Liga,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,00:00,70:19,1,2,Starting XI,Substitution - Off (Tactical)
3773656,2020/2021,La Liga,Yannick Ferreira Carrasco,8,Left Wing Back,00:00,90:47,1,2,Starting XI,Substitution - Off (Tactical)
15998,2018/2019,La Liga,Gerard Gumbau Garriga,21,Left Wing,73:28,,2,,Substitution - On (Tactical),Final Whistle
16196,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Luis Alberto Suárez Díaz,24,Left Center Forward,00:00,81:40,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,91:21,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Antoine Griezmann,22,Right Center Forward,00:00,70:35,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Nélson Cabral Semedo,2,Right Back,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
303615,2019/2020,La Liga,Sergi Roberto Carnicer,2,Right Back,45:05,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Sergi Roberto Carnicer,15,Left Center Midfield,00:00,45:05,1,2,Starting XI,Tactical Shift
303615,2019/2020,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Arturo Erasmo Vidal Pardo,15,Left Center Midfield,71:00,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Arturo Erasmo Vidal Pardo,22,Right Center Forward,70:35,71:00,2,2,Substitution - On (Tactical),Tactical Shift
303615,2019/2020,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303615,2019/2020,La Liga,Anssumane Fati,2,Right Back,45:00,45:05,2,2,Substitution - On (Tactical),Tactical Shift
303615,2019/2020,La Liga,Anssumane Fati,15,Left Center Midfield,45:05,71:00,2,2,Tactical Shift,Tactical Shift
303615,2019/2020,La Liga,Anssumane Fati,22,Right Center Forward,71:00,,2,,Tactical Shift,Final Whistle
303615,2019/2020,La Liga,Ronald Federico Araújo da Silva,13,Right Center Midfield,91:21,,2,,Substitution - On (Tactical),Final Whistle
303487,2019/2020,La Liga,Pape Cheikh Diop Gueye,15,Left Center Midfield,00:00,80:42,1,2,Starting XI,Substitution - Off (Tactical)
303696,2019/2020,La Liga,Thomas Lemar,16,Left Midfield,84:26,84:38,2,2,Substitution - On (Tactical),Tactical Shift
303696,2019/2020,La Liga,Thomas Lemar,12,Right Midfield,84:38,,2,,Tactical Shift,Final Whistle
303696,2019/2020,La Liga,Álvaro Borja Morata Martín,24,Left Center Forward,76:47,,2,,Substitution - On (Tactical),Final Whistle
303696,2019/2020,La Liga,Diego da Silva Costa,24,Left Center Forward,00:00,76:47,1,2,Starting XI,Substitution - Off (Tactical)
303696,2019/2020,La Liga,José María Giménez de Vargas,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,Jorge Andújar Moreno,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,Antonio Manuel Luna Rodríguez,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Jonathan Cristian Silva,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,Rubén Rochina Naixes,13,Right Center Midfield,00:00,83:03,1,2,Starting XI,Substitution - Off (Tactical)
15998,2018/2019,La Liga,Óscar Rodríguez Arnaiz,21,Left Wing,00:00,73:28,1,2,Starting XI,Substitution - Off (Tactical)
16289,2018/2019,La Liga,Roger Martí Salvador,13,Right Center Midfield,83:03,83:45,2,2,Substitution - On (Tactical),Tactical Shift
16289,2018/2019,La Liga,Roger Martí Salvador,23,Center Forward,83:45,,2,,Tactical Shift,Final Whistle
3749257,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Rodrigo Tarín Higón,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,José Ángel Gómez Campaña,15,Left Center Midfield,00:00,64:54,1,2,Starting XI,Tactical Shift
16289,2018/2019,La Liga,José Ángel Gómez Campaña,10,Center Defensive Midfield,64:54,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,66:34,,2,,Substitution - On (Tactical),Final Whistle
303634,2019/2020,La Liga,Jordi Alba Ramos,6,Left Back,77:58,,2,,Substitution - On (Tactical),Final Whistle
16289,2018/2019,La Liga,David Remeseiro Salgueiro,12,Right Midfield,00:00,83:45,1,2,Starting XI,Tactical Shift
16289,2018/2019,La Liga,David Remeseiro Salgueiro,13,Right Center Midfield,83:45,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
303634,2019/2020,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,58:48,,2,,Substitution - On (Tactical),Final Whistle
303634,2019/2020,La Liga,Ivan Rakitić,10,Center Defensive Midfield,00:00,66:34,1,2,Starting XI,Substitution - Off (Tactical)
16289,2018/2019,La Liga,Enis Bardhi,10,Center Defensive Midfield,64:18,64:54,2,2,Substitution - On (Tactical),Tactical Shift
16289,2018/2019,La Liga,Enis Bardhi,15,Left Center Midfield,64:54,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
303634,2019/2020,La Liga,Nélson Cabral Semedo,2,Right Back,00:00,58:28,1,2,Starting XI,Substitution - Off (Tactical)
303634,2019/2020,La Liga,Sergi Roberto Carnicer,2,Right Back,58:49,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Sergi Roberto Carnicer,13,Right Center Midfield,00:00,58:49,1,2,Starting XI,Tactical Shift
16289,2018/2019,La Liga,Roberto Suárez Pier,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303634,2019/2020,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303634,2019/2020,La Liga,Frenkie de Jong,15,Left Center Midfield,78:05,,2,,Substitution - On (Tactical),Final Whistle
303634,2019/2020,La Liga,Arturo Erasmo Vidal Pardo,13,Right Center Midfield,58:49,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Arturo Erasmo Vidal Pardo,2,Right Back,58:28,58:49,2,2,Substitution - On (Tactical),Tactical Shift
16289,2018/2019,La Liga,Nikola Vukčević,10,Center Defensive Midfield,00:00,64:18,1,2,Starting XI,Substitution - Off (Tactical)
303634,2019/2020,La Liga,Héctor Junior Firpo Adames,6,Left Back,00:00,77:58,1,2,Starting XI,Substitution - Off (Tactical)
303634,2019/2020,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,Moses Daddy-Ajala Simon,16,Left Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
303634,2019/2020,La Liga,Ricard Puig Martí,15,Left Center Midfield,00:00,78:05,1,2,Starting XI,Substitution - Off (Tactical)
303634,2019/2020,La Liga,Anssumane Fati,21,Left Wing,00:00,,1,,Starting XI,Final Whistle
16289,2018/2019,La Liga,Borja Mayoral Moya,23,Center Forward,00:00,83:45,1,2,Starting XI,Tactical Shift
16289,2018/2019,La Liga,Borja Mayoral Moya,12,Right Midfield,83:45,,2,,Tactical Shift,Final Whistle
303634,2019/2020,La Liga,Antonio Latorre Grueso,8,Left Wing Back,91:18,,2,,Substitution - On (Tactical),Final Whistle
16109,2018/2019,La Liga,Pione Sisto Ifolo Emirmija,21,Left Wing,75:04,,2,,Substitution - On (Tactical),Final Whistle
16109,2018/2019,La Liga,Maximiliano Gómez González,23,Center Forward,51:56,,2,,Tactical Shift,Final Whistle
16109,2018/2019,La Liga,Maximiliano Gómez González,24,Left Center Forward,00:00,51:56,1,2,Starting XI,Tactical Shift
16109,2018/2019,La Liga,Rubén Blanco Veiga,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16109,2018/2019,La Liga,Stanislav Lobotka,11,Left Defensive Midfield,51:56,,2,,Tactical Shift,Final Whistle
16109,2018/2019,La Liga,Stanislav Lobotka,9,Right Defensive Midfield,45:00,51:56,2,2,Substitution - On (Tactical),Tactical Shift
16109,2018/2019,La Liga,Brais Méndez Portela,17,Right Wing,51:56,,2,,Tactical Shift,Final Whistle
16109,2018/2019,La Liga,Brais Méndez Portela,12,Right Midfield,00:00,51:56,1,2,Starting XI,Tactical Shift
16109,2018/2019,La Liga,Hugo Mallo Novegil,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16109,2018/2019,La Liga,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,00:00,51:56,1,2,Starting XI,Tactical Shift
16109,2018/2019,La Liga,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51:56,,2,,Tactical Shift,Final Whistle
16109,2018/2019,La Liga,Róbert Mazáň,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16109,2018/2019,La Liga,Néstor Alejandro Araújo Razo,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16109,2018/2019,La Liga,Francisco José Beltrán Peinado,19,Center Attacking Midfield,51:56,,2,,Tactical Shift,Final Whistle
16109,2018/2019,La Liga,Francisco José Beltrán Peinado,22,Right Center Forward,51:41,51:56,2,2,Substitution - On (Injury),Tactical Shift
16109,2018/2019,La Liga,Okay Yokuşlu,9,Right Defensive Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
16109,2018/2019,La Liga,David Costas Cordal,5,Left Center Back,75:24,,2,,Player On,Final Whistle
16109,2018/2019,La Liga,David Costas Cordal,5,Left Center Back,00:00,74:59,1,2,Starting XI,Player Off
303610,2019/2020,La Liga,Dimitri Foulquier,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303517,2019/2020,La Liga,Oliver Burke,12,Right Midfield,85:42,,2,,Substitution - On (Tactical),Final Whistle
303517,2019/2020,La Liga,Aleix Vidal Parreu,12,Right Midfield,00:00,85:42,1,2,Starting XI,Substitution - Off (Tactical)
303517,2019/2020,La Liga,Pere Pons Riera,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
303517,2019/2020,La Liga,Rubén Duarte Sánchez,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303517,2019/2020,La Liga,Martín Aguirregabiria Padilla,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303517,2019/2020,La Liga,Mubarak Wakaso,16,Left Midfield,00:00,70:01,1,2,Starting XI,Substitution - Off (Tactical)
3749403,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
3749403,2003/2004,Premier League,Patrick Vieira,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Frenkie de Jong,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Héctor Junior Firpo Adames,6,Left Back,86:32,,2,,Substitution - On (Injury),Final Whistle
3749403,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Asier Illarramendi Andonegi,11,Left Defensive Midfield,00:00,81:36,1,2,Starting XI,Substitution - Off (Tactical)
3749403,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749403,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,68:24,,2,,Substitution - On (Tactical),Final Whistle
15978,2018/2019,La Liga,Igor Zubeldia Elorza,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Sergino Dest,2,Right Back,45:00,,2,,Tactical Shift,Final Whistle
3773665,2020/2021,La Liga,Sergino Dest,7,Right Wing Back,00:00,45:00,1,2,Starting XI,Tactical Shift
3749403,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,87:53,1,2,Starting XI,Substitution - Off (Tactical)
15978,2018/2019,La Liga,Aritz Elustondo Irribaria,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749403,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Ricard Puig Martí,15,Left Center Midfield,86:16,,2,,Substitution - On (Tactical),Final Whistle
3749403,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Mikel Oyarzabal Ugarte,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle
3749403,2003/2004,Premier League,Pascal Cygan,16,Left Midfield,87:53,,2,,Substitution - On (Tactical),Final Whistle
3773665,2020/2021,La Liga,Pedro González López,15,Left Center Midfield,00:00,86:16,1,2,Starting XI,Substitution - Off (Tactical)
3749403,2003/2004,Premier League,Kolo Habib Touré,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Moriba Kourouma Kourouma,10,Center Defensive Midfield,66:37,,2,,Substitution - On (Tactical),Final Whistle
3749403,2003/2004,Premier League,Gilberto Aparecido da Silva,12,Right Midfield,00:00,68:24,1,2,Starting XI,Substitution - Off (Tactical)
15978,2018/2019,La Liga,Gerónimo Rulli,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Óscar Mingueza García,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749403,2003/2004,Premier League,Laureano Bisan-Etame Mayer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Jonathan Rodríguez Menéndez,24,Left Center Forward,61:10,,2,,Substitution - On (Tactical),Final Whistle
16231,2018/2019,La Liga,Malcom Filipe Silva de Oliveira,21,Left Wing,84:46,,2,,Tactical Shift,Final Whistle
15978,2018/2019,La Liga,Juan Miguel Jiménez López,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Ignacio Vidal Miralles,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16231,2018/2019,La Liga,Philippe Coutinho Correia,21,Left Wing,00:00,81:41,1,2,Starting XI,Substitution - Off (Tactical)
15978,2018/2019,La Liga,Theo Bernard François Hernández,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16231,2018/2019,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Adrián López Álvarez,16,Left Midfield,70:06,,2,,Substitution - On (Tactical),Final Whistle
16231,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Rubén Pardo Gutiérrez,22,Right Center Forward,00:00,72:26,1,2,Starting XI,Tactical Shift
3773665,2020/2021,La Liga,Jonathan Calleri,22,Right Center Forward,00:00,70:00,1,2,Starting XI,Substitution - Off (Tactical)
16231,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Rubén Pardo Gutiérrez,16,Left Midfield,72:26,81:38,2,2,Tactical Shift,Substitution - Off (Tactical)
3773665,2020/2021,La Liga,Ante Budimir,22,Right Center Forward,70:00,,2,,Substitution - On (Tactical),Final Whistle
16231,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Jon Bautista Orgilles,22,Right Center Forward,72:26,72:26,2,2,Tactical Shift,Substitution - On (Tactical)
16231,2018/2019,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
15978,2018/2019,La Liga,Jon Bautista Orgilles,16,Left Midfield,72:26,,2,,Substitution - On (Tactical),Final Whistle
3773665,2020/2021,La Liga,Lucas Torró Marset,9,Right Defensive Midfield,00:00,83:16,1,2,Starting XI,Substitution - Off (Tactical)
3773665,2020/2021,La Liga,Enric Gallego Puigsech,12,Right Midfield,83:17,,2,,Substitution - On (Tactical),Final Whistle
