match_id,season,competition,team,player
3749526,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749603,2003/2004,Premier League,Fulham,Brian McBride
3749603,2003/2004,Premier League,Fulham,Steed Malbranque
3749526,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749603,2003/2004,Premier League,Fulham,Moritz Volz
3749526,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749603,2003/2004,Premier League,Fulham,Junichi Inamoto
3749526,2003/2004,Premier League,Charlton Athletic,Radostin Kishishev
3749603,2003/2004,Premier League,Fulham,Sylvain Legwinski
3749526,2003/2004,Premier League,Charlton Athletic,Claus Jensen
3749603,2003/2004,Premier League,Fulham,Sean Davis
3749526,2003/2004,Premier League,Charlton Athletic,Scott Parker
3749603,2003/2004,Premier League,Fulham,Carlos Manuel Bocanegra
3749526,2003/2004,Premier League,Charlton Athletic,Jamal Julian Campbell-Ryce
3749603,2003/2004,Premier League,Fulham,Ian Pearce
3749603,2003/2004,Premier League,Fulham,Alain Goma
3749526,2003/2004,Premier League,Charlton Athletic,Jason Joseph Euell
3749526,2003/2004,Premier League,Charlton Athletic,Paolo Di Canio
3749603,2003/2004,Premier League,Fulham,Martin Djetou
3749526,2003/2004,Premier League,Charlton Athletic,Graham Stuart
3749526,2003/2004,Premier League,Charlton Athletic,Hermann Hreidarsson
3749603,2003/2004,Premier League,Fulham,Luís Boa Morte Pereira
3749526,2003/2004,Premier League,Charlton Athletic,Dean Kiely
3749603,2003/2004,Premier League,Fulham,Collins John
3749526,2003/2004,Premier League,Charlton Athletic,Matt Holland
3749526,2003/2004,Premier League,Charlton Athletic,Mark Fish
16240,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
16240,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
3749526,2003/2004,Premier League,Charlton Athletic,Chris Perry
3749526,2003/2004,Premier League,Charlton Athletic,Jonatan Lillebror Johansson
16240,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
16240,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
3749431,2003/2004,Premier League,Arsenal,Ashley Cole
16240,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
3749133,2003/2004,Premier League,Aston Villa,Peter Crouch
16240,2018/2019,La Liga,Barcelona,Ivan Rakitić
3749133,2003/2004,Premier League,Aston Villa,Peter Whittingham
16240,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
16240,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3749133,2003/2004,Premier League,Aston Villa,Liam Ridgewell
3749133,2003/2004,Premier League,Aston Villa,Olof Mellberg
16240,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
16240,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
3749133,2003/2004,Premier League,Aston Villa,Thomas Hitzlsperger
16317,2018/2019,La Liga,Barcelona,Moussa Wagué
303377,2019/2020,La Liga,Getafe,Djené Dakonam Ortega
16317,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
303377,2019/2020,La Liga,Getafe,David Soria Solís
16317,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
303377,2019/2020,La Liga,Getafe,David Timor Copoví
303377,2019/2020,La Liga,Getafe,Xabier Etxeita Gorritxategi
16317,2018/2019,La Liga,Barcelona,Clément Lenglet
303377,2019/2020,La Liga,Getafe,Erick Cathriel Cabaco Almada
16317,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303377,2019/2020,La Liga,Getafe,Mauro Wilney Arambarri Rosa
16317,2018/2019,La Liga,Barcelona,Jasper Cillessen
303377,2019/2020,La Liga,Getafe,Nemanja Maksimović
16317,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
303377,2019/2020,La Liga,Getafe,Leandro Chichizola
303377,2019/2020,La Liga,Getafe,Mathías Olivera Miramontes
303377,2019/2020,La Liga,Getafe,Jaime Mata Arnaiz
16317,2018/2019,La Liga,Barcelona,Ricard Puig Martí
303377,2019/2020,La Liga,Getafe,Marc Cucurella Saseta
16317,2018/2019,La Liga,Barcelona,Abel Ruiz Ortega
303377,2019/2020,La Liga,Getafe,Deyverson Brum Silva Acosta
16317,2018/2019,La Liga,Barcelona,Carles Pérez Sayol
303377,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
16317,2018/2019,La Liga,Barcelona,Ignacio Peña Sotorres
303377,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303377,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
16317,2018/2019,La Liga,Eibar,Marko Dmitrović
303377,2019/2020,La Liga,Barcelona,Ivan Rakitić
16317,2018/2019,La Liga,Eibar,Sergio Enrich Ametller
303377,2019/2020,La Liga,Barcelona,Antoine Griezmann
303377,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
16317,2018/2019,La Liga,Eibar,Joan Jordán Moreno
303377,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
16317,2018/2019,La Liga,Eibar,José Ángel Valdés Díaz
303377,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303377,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
16317,2018/2019,La Liga,Eibar,Charles Días Barbosa de Oliveira
303377,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303377,2019/2020,La Liga,Barcelona,Frenkie de Jong
16317,2018/2019,La Liga,Eibar,Paulo André Rodrigues de Oliveira
303377,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16317,2018/2019,La Liga,Eibar,Enrique García Martínez
303377,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303377,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
16317,2018/2019,La Liga,Eibar,Gonzalo Escalante
303377,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
16317,2018/2019,La Liga,Eibar,Iván Ramis Barrios
3773656,2020/2021,La Liga,Atlético Madrid,Antonio Moya Vega
3773656,2020/2021,La Liga,Atlético Madrid,Felipe Augusto de Almeida Monteiro
16317,2018/2019,La Liga,Eibar,Papa Kouly Diop
3773656,2020/2021,La Liga,Atlético Madrid,João Félix Sequeira
16317,2018/2019,La Liga,Eibar,Pedro León Sánchez Gil
16317,2018/2019,La Liga,Eibar,Fabián Ariel Orellana Valenzuela
3773656,2020/2021,La Liga,Atlético Madrid,Sergio Camello Pérez
3773656,2020/2021,La Liga,Atlético Madrid,Renan Augusto Lodi dos Santos
16317,2018/2019,La Liga,Eibar,Pablo Ezequiel De Blasis
3773656,2020/2021,La Liga,Atlético Madrid,Ivo Grbić
16317,2018/2019,La Liga,Eibar,Asier Riesgo Unamuno
3773656,2020/2021,La Liga,Atlético Madrid,Ivan Šaponjić
16317,2018/2019,La Liga,Eibar,Sergio Álvarez Díaz
3773656,2020/2021,La Liga,Atlético Madrid,Ricard Sánchez Sendra
3773656,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
16317,2018/2019,La Liga,Eibar,Marc Cardona Rovira
3773656,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
16317,2018/2019,La Liga,Eibar,Marc Cucurella Saseta
3773656,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
16317,2018/2019,La Liga,Eibar,Jordi Calavera Espinach
3773656,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
3749192,2003/2004,Premier League,Arsenal,Ashley Cole
3773656,2020/2021,La Liga,Barcelona,Ousmane Dembélé
16131,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
16131,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
3773656,2020/2021,La Liga,Barcelona,Antoine Griezmann
16131,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
3773656,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
16131,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
3773656,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
16131,2018/2019,La Liga,Barcelona,Ivan Rakitić
3773656,2020/2021,La Liga,Barcelona,Norberto Murara Neto
16131,2018/2019,La Liga,Barcelona,Ousmane Dembélé
3773656,2020/2021,La Liga,Barcelona,Clément Lenglet
16131,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773656,2020/2021,La Liga,Barcelona,Miralem Pjanić
16131,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
16131,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
3773656,2020/2021,La Liga,Barcelona,Frenkie de Jong
3764440,2020/2021,La Liga,Elche,José Manuel Sánchez Guillén
3764440,2020/2021,La Liga,Elche,Pere Milla Peña
3764440,2020/2021,La Liga,Elche,Emiliano Ariel Rigoni
3764440,2020/2021,La Liga,Elche,Omenuke Mfulu
3764440,2020/2021,La Liga,Elche,Fidel Chaves de la Torre
3764440,2020/2021,La Liga,Elche,Edgar Badía Guardiola
3764440,2020/2021,La Liga,Elche,Juan Francisco Martínez Modesto
3764440,2020/2021,La Liga,Elche,Gonzalo Cacicedo Verdú
3764440,2020/2021,La Liga,Elche,Daniel Pedro Calvo San Román
3764440,2020/2021,La Liga,Elche,José Antonio Morente Oliva
3764440,2020/2021,La Liga,Elche,José Raúl Gutiérrez Parejo
3764440,2020/2021,La Liga,Elche,Helibelton Palacios Zapata
3764440,2020/2021,La Liga,Elche,Luis Miguel Sánchez Benítez
3764440,2020/2021,La Liga,Elche,Jonatan Carmona Alamo
3764440,2020/2021,La Liga,Elche,Gerard Barri Paytuvi
3764440,2020/2021,La Liga,Elche,Lluis Andreu i Ruiz
3764440,2020/2021,La Liga,Elche,John Nwankwo Donald Okeh
3764440,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3764440,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773656,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
16248,2018/2019,La Liga,Atlético Madrid,José María Giménez de Vargas
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Steffen Iversen
303664,2019/2020,La Liga,Real Sociedad,Adnan Januzaj
16248,2018/2019,La Liga,Atlético Madrid,Antoine Griezmann
3773656,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773656,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
303664,2019/2020,La Liga,Real Sociedad,Cristian Portugués Manzanera
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Ioan Viorel Ganea
16248,2018/2019,La Liga,Atlético Madrid,Santiago Arias Naranjo
303664,2019/2020,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea
16248,2018/2019,La Liga,Atlético Madrid,Filipe Luís Kasmirski
3773656,2020/2021,La Liga,Barcelona,Sergino Dest
303664,2019/2020,La Liga,Real Sociedad,Andoni Gorosabel Espinosa
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Denis Irwin
303664,2019/2020,La Liga,Real Sociedad,Igor Zubeldia Elorza
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Lee Naylor
303664,2019/2020,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte
16248,2018/2019,La Liga,Atlético Madrid,Juan Francisco Torres Belén
3773656,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Mark Kennedy
16248,2018/2019,La Liga,Atlético Madrid,Stefan Savić
3773656,2020/2021,La Liga,Barcelona,Ricard Puig Martí
16248,2018/2019,La Liga,Atlético Madrid,Ángel Martín Correa
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae
303664,2019/2020,La Liga,Real Sociedad,Diego Javier Llorente Ríos
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Paul Butler
3773656,2020/2021,La Liga,Barcelona,Pedro González López
16248,2018/2019,La Liga,Atlético Madrid,Jan Oblak
303664,2019/2020,La Liga,Real Sociedad,Willian José da Silva
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Colin Cameron
16248,2018/2019,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez
303664,2019/2020,La Liga,Real Sociedad,Miguel Ángel Moyà Rumbo
3773656,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Jody Craddock
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Paul Jones
3773656,2020/2021,La Liga,Barcelona,Óscar Mingueza García
303664,2019/2020,La Liga,Real Sociedad,Martin Ødegaard
16248,2018/2019,La Liga,Atlético Madrid,Thomas Teye Partey
16240,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749603,2003/2004,Premier League,Arsenal,Patrick Vieira
303664,2019/2020,La Liga,Real Sociedad,Alexander Isak
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Carl Cort
16248,2018/2019,La Liga,Atlético Madrid,Antonio Adán Garrido
16248,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante
3749603,2003/2004,Premier League,Arsenal,Thierry Henry
303664,2019/2020,La Liga,Real Sociedad,Modibo Sagnan
3749052,2003/2004,Premier League,Arsenal,Ashley Cole
303664,2019/2020,La Liga,Real Sociedad,Luca Sangalli Fuentes
3749603,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749052,2003/2004,Premier League,Arsenal,Dennis Bergkamp
16248,2018/2019,La Liga,Atlético Madrid,Víctor Machín Pérez
16248,2018/2019,La Liga,Atlético Madrid,Nikola Kalinić
3749603,2003/2004,Premier League,Arsenal,Martin Keown
303664,2019/2020,La Liga,Real Sociedad,Ander Barrenetxea Muguruza
3749052,2003/2004,Premier League,Arsenal,Patrick Vieira
3749603,2003/2004,Premier League,Arsenal,Fredrik Ljungberg
16056,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749052,2003/2004,Premier League,Arsenal,Thierry Henry
3773587,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3749603,2003/2004,Premier League,Arsenal,Robert Pirès
303664,2019/2020,La Liga,Real Sociedad,Ander Guevara Lajo
3749052,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749603,2003/2004,Premier League,Arsenal,Jens Lehmann
3773587,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3749052,2003/2004,Premier League,Arsenal,Robert Pirès
303664,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo
3749603,2003/2004,Premier League,Arsenal,Gaël Clichy
3773587,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
303664,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
3749052,2003/2004,Premier League,Arsenal,Jens Lehmann
3749603,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón
303664,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
3749052,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón
3773587,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3749603,2003/2004,Premier League,Arsenal,Ray Parlour
303664,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
3749052,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3773587,2020/2021,La Liga,Barcelona,Antoine Griezmann
3749603,2003/2004,Premier League,Arsenal,Kolo Habib Touré
303664,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
3749052,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3773587,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3749603,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749052,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
303664,2019/2020,La Liga,Barcelona,Ivan Rakitić
3773587,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
3749603,2003/2004,Premier League,Arsenal,Jérémie Aliadière
3749052,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
303664,2019/2020,La Liga,Barcelona,Antoine Griezmann
3773587,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3749603,2003/2004,Premier League,Fulham,Edwin van der Sar
303664,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
3773403,2020/2021,La Liga,Athletic Club,Iker Muniain Goñi
3764440,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773665,2020/2021,La Liga,Osasuna,Jonás Ramalho Chimeno
3773665,2020/2021,La Liga,Osasuna,Jonathan Calleri
3773403,2020/2021,La Liga,Athletic Club,Yeray Álvarez López
3764440,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
3773665,2020/2021,La Liga,Osasuna,Ante Budimir
3764440,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3773403,2020/2021,La Liga,Athletic Club,Alejandro Berenguer Remiro
3773403,2020/2021,La Liga,Athletic Club,Unai López Cabrera
3764440,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773665,2020/2021,La Liga,Osasuna,Lucas Torró Marset
3773403,2020/2021,La Liga,Athletic Club,Unai Simón Mendibil
3764440,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773665,2020/2021,La Liga,Osasuna,Enric Gallego Puigsech
3773403,2020/2021,La Liga,Athletic Club,Oihan Sancet Tirapu
3773665,2020/2021,La Liga,Osasuna,Rubén García Santos
3773403,2020/2021,La Liga,Athletic Club,Asier Villalibre Molina
3764440,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773665,2020/2021,La Liga,Osasuna,Oier Sanjurjo Mate
3773403,2020/2021,La Liga,Athletic Club,Jokin Ezkieta Mendiburu
3764440,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773403,2020/2021,La Liga,Athletic Club,Unai Vencedor Paris
3773665,2020/2021,La Liga,Osasuna,Roberto Torres Morales
3764440,2020/2021,La Liga,Barcelona,Clément Lenglet
3773403,2020/2021,La Liga,Athletic Club,Jon Morcillo Conesa
3773665,2020/2021,La Liga,Osasuna,Unai García Lugea
3764440,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773403,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773665,2020/2021,La Liga,Osasuna,David García Zubiría
3764440,2020/2021,La Liga,Barcelona,Frenkie de Jong
3773403,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773665,2020/2021,La Liga,Osasuna,Álvaro Juan Cruz Armada
3773665,2020/2021,La Liga,Osasuna,Sergio Herrera Pirón
3764440,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773403,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3764440,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773665,2020/2021,La Liga,Osasuna,Aridane Hernández Umpiérrez
3764440,2020/2021,La Liga,Barcelona,Sergino Dest
3773665,2020/2021,La Liga,Osasuna,Enrique Barja Afonso
3773403,2020/2021,La Liga,Barcelona,Antoine Griezmann
3764440,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3773665,2020/2021,La Liga,Osasuna,Juan Manuel Pérez Ruiz
3773403,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773665,2020/2021,La Liga,Osasuna,Jon Moncayola Tollar
3764440,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773403,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3764440,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
3773665,2020/2021,La Liga,Osasuna,Manuel Sánchez De La Peña
3764440,2020/2021,La Liga,Barcelona,Pedro González López
3773403,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
3773665,2020/2021,La Liga,Osasuna,Javier Martínez Calvo
3773403,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3764440,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
3773403,2020/2021,La Liga,Barcelona,Clément Lenglet
3764440,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3773665,2020/2021,La Liga,Osasuna,Iván Martínez Marqués
3764440,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773497,2020/2021,La Liga,Real Madrid,Mariano Díaz Mejía
3773403,2020/2021,La Liga,Barcelona,Miralem Pjanić
16173,2018/2019,La Liga,Athletic Club,Iñigo Córdoba Kerejeta
3773403,2020/2021,La Liga,Barcelona,Frenkie de Jong
3773689,2020/2021,La Liga,Villarreal,Francis Joseph Coquelin
16173,2018/2019,La Liga,Athletic Club,Mikel San José Domínguez
303377,2019/2020,La Liga,Getafe,Robert Kenedy Nunes do Nascimento
3773403,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
303377,2019/2020,La Liga,Getafe,Allan Romeo Nyom
16173,2018/2019,La Liga,Athletic Club,Markel Susaeta Laskurain
3773403,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
16173,2018/2019,La Liga,Athletic Club,Raúl García Escudero
3773403,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3773403,2020/2021,La Liga,Barcelona,Ricard Puig Martí
303377,2019/2020,La Liga,Getafe,Oghenekaro Etebo
3773403,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
303377,2019/2020,La Liga,Getafe,Ángel Luis Rodríguez Díaz
16173,2018/2019,La Liga,Athletic Club,Iñaki Williams Arthuer
3773403,2020/2021,La Liga,Barcelona,Pedro González López
16173,2018/2019,La Liga,Athletic Club,Beñat Etxebarria Urkiaga
3773403,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
303377,2019/2020,La Liga,Getafe,Amath Ndiaye
16173,2018/2019,La Liga,Athletic Club,Unai Núñez Gestoso
303377,2019/2020,La Liga,Getafe,Jorge Molina Vidal
16173,2018/2019,La Liga,Athletic Club,Ibai Gómez Pérez
303664,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303493,2019/2020,La Liga,Athletic Club,Óscar de Marcos Arana
303664,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303664,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
303493,2019/2020,La Liga,Athletic Club,Iago Herrerín Buisán
303493,2019/2020,La Liga,Athletic Club,Íñigo Martínez Berridi
303664,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303493,2019/2020,La Liga,Athletic Club,Mikel Vesga Arruti
303664,2019/2020,La Liga,Barcelona,Clément Lenglet
303493,2019/2020,La Liga,Athletic Club,Ander Capa Rodríguez
303664,2019/2020,La Liga,Barcelona,Frenkie de Jong
